outer_fold,SubjectNumber,inner_cv_rmse,alpha,gamma,fit_seconds,subset_id
94,169,1.7355514826037748,0.01,0.003,1.0197797919390723,groups_001011
95,170,1.7380646769943375,0.01,0.003,1.0079816249199212,groups_001011
96,171,1.7397906433546155,0.01,0.003,1.043070457992144,groups_001011
97,172,1.7449332696483684,0.01,0.003,1.015697667025961,groups_001011
98,173,1.7390705810250449,0.01,0.003,1.0099534170003608,groups_001011
99,174,1.738026599441887,0.01,0.003,1.019147041020915,groups_001011
100,176,1.743197988129367,0.01,0.003,1.017408874933608,groups_001011
101,178,1.740615340240698,0.01,0.003,1.023641958949156,groups_001011
102,181,1.7257680063074543,0.01,0.003,1.004578375024721,groups_001011
103,183,1.71275643357141,0.01,0.003,1.015148124890402,groups_001011
104,185,1.6980817247334166,0.01,0.003,1.0143277499591932,groups_001011
105,186,1.775003870484427,0.01,0.003,1.0106423329561949,groups_001011
106,188,1.7700156610478044,0.01,0.003,1.0035050419392064,groups_001011
107,190,1.7698359807916688,0.01,0.003,1.0111597500508651,groups_001011
108,191,1.7873645786919008,0.01,0.003,1.007438457920216,groups_001011
109,192,1.7676787249932593,0.01,0.003,1.0260442500002682,groups_001011
110,193,1.7899928816996924,0.0031622776601683,0.001,1.025090084061958,groups_001011
111,195,1.784831258323459,0.01,0.003,1.0136773749254644,groups_001011
112,198,1.7858708549158024,0.01,0.003,1.0140322500374168,groups_001011
113,199,1.7899343035753226,0.01,0.003,1.020047500031069,groups_001011
114,200,1.7939537975272253,0.01,0.003,1.0084120840765536,groups_001011
115,201,1.7731977365959226,0.01,0.003,1.0060640409355983,groups_001011
1,1,1.708638557596296,0.1,0.01,1.0363433749880642,groups_010011
2,2,1.699666884389762,0.1,0.01,1.35399504203815,groups_010011
3,3,1.692829705293433,0.1,0.01,1.0364624169887977,groups_010011
4,5,1.7203360693032397,0.1,0.01,1.0530514169950038,groups_010011
5,6,1.7121002121228612,0.1,0.01,1.0421912079909816,groups_010011
6,7,1.7020119144120749,0.1,0.01,1.0354865420376882,groups_010011
7,8,1.6959676831290724,0.0316227766016837,0.003,1.026285625062883,groups_010011
8,9,1.7384336287363984,0.0316227766016837,0.003,1.0309292909223586,groups_010011
9,12,1.7415784460794856,0.1,0.01,1.034994792076759,groups_010011
10,13,1.692501843594883,0.0316227766016837,0.003,1.216007124981843,groups_010011
11,14,1.7269048026009608,0.1,0.01,1.0547969589242712,groups_010011
12,15,1.728558699020517,0.1,0.01,1.0293223339831457,groups_010011
13,16,1.712274828912377,0.0316227766016837,0.003,1.0243168749148026,groups_010011
14,17,1.7264724873320625,0.1,0.01,1.0357897920766843,groups_010011
15,18,1.699146724728212,0.1,0.01,1.0454377079149708,groups_010011
16,19,1.6975307212005752,0.1,0.01,1.0521504170028493,groups_010011
17,21,1.7170654632164184,0.1,0.01,1.0580431249691171,groups_010011
18,22,1.7068963252882938,0.1,0.01,1.0254152080742642,groups_010011
19,23,1.684380395443919,0.1,0.01,1.037017791997641,groups_010011
20,24,1.7733266007395128,0.1,0.01,1.0448608750011772,groups_010011
21,25,1.7622805716060097,0.1,0.01,1.0204383749514818,groups_010011
22,26,1.761610969496442,0.1,0.01,1.0205289999721572,groups_010011
23,27,1.769024541541869,0.1,0.01,1.0281711670104414,groups_010011
24,28,1.769979783468399,0.1,0.01,1.0192992080701515,groups_010011
25,29,1.760133194745469,0.1,0.003,1.025659375009127,groups_010011
26,30,1.7734167339930076,0.1,0.01,1.056055249995552,groups_010011
27,32,1.771921285279907,0.1,0.01,1.033832374960184,groups_010011
28,34,1.7625714003515316,0.1,0.01,1.0411993340821937,groups_010011
29,36,1.7866539428117532,0.1,0.003,1.0208534580888229,groups_010011
30,37,1.7790270626866227,0.1,0.003,1.007385207922198,groups_010011
31,38,1.7669159897750109,0.1,0.01,1.0282899170415476,groups_010011
32,40,1.7818626590027278,0.1,0.003,1.0732429169584066,groups_010011
33,41,1.7601609778753051,0.1,0.01,1.0365025420906022,groups_010011
34,43,1.7888623949494002,0.1,0.003,1.0218057910678908,groups_010011
35,44,1.7686032685348774,0.1,0.01,1.0290434170747176,groups_010011
36,45,1.7697762027757185,0.1,0.01,1.079643791075796,groups_010011
37,46,1.7791188688156396,0.1,0.003,1.07511312502902,groups_010011
38,49,1.7825373651574627,0.1,0.003,1.054030790925026,groups_010011
39,50,1.7771267124516203,0.1,0.01,1.0647163330577314,groups_010011
40,51,1.7710278155152743,0.0316227766016837,0.001,1.084076458006166,groups_010011
41,52,1.7631373600246418,0.0316227766016837,0.003,1.048851834028028,groups_010011
42,53,1.7573070927243886,0.0316227766016837,0.003,1.0322342499857768,groups_010011
43,54,1.745383553030572,0.1,0.01,1.0446269999956712,groups_010011
44,55,1.7604585940209032,0.0316227766016837,0.003,1.0292561670066789,groups_010011
45,56,1.7553906995992836,0.1,0.01,1.0295352500397712,groups_010011
46,58,1.7753763634635962,0.1,0.01,1.0412399999331683,groups_010011
47,59,1.77303130245341,0.1,0.01,1.1282574998913333,groups_010011
48,60,1.778560260321863,0.1,0.01,1.180536292027682,groups_010011
49,101,1.7790444906619431,0.1,0.01,1.070016875048168,groups_010011
50,102,1.774769077927161,0.1,0.01,1.0370301670627668,groups_010011
51,104,1.7885879741758506,0.1,0.01,1.0227951660053805,groups_010011
52,106,1.8084537005324013,0.0316227766016837,0.003,1.0388494589133188,groups_010011
53,108,1.7807666588370796,0.0316227766016837,0.003,1.046328958007507,groups_010011
54,109,1.7767226660907325,0.1,0.003,1.0324268749682233,groups_010011
55,110,1.808673873600938,0.1,0.01,1.0366576670203358,groups_010011
56,112,1.786313468838124,0.0316227766016837,0.003,1.042398541001603,groups_010011
57,113,1.805852158364886,0.1,0.01,1.0329644170124084,groups_010011
58,115,1.8132308435805728,0.1,0.01,1.0390854580327868,groups_010011
59,116,1.7615432228860053,0.1,0.01,1.035723750013858,groups_010011
60,118,1.8041366972003592,0.1,0.01,1.041207249974832,groups_010011
61,119,1.811676650229459,0.1,0.01,1.0295023750513792,groups_010011
62,120,1.847672069738681,0.1,0.003,1.0231871249852702,groups_010011
63,121,1.847850149686945,0.1,0.003,1.016967625007965,groups_010011
64,122,1.834766680926153,0.1,0.003,1.0777928750030696,groups_010011
65,124,1.856245470316155,0.1,0.003,1.0192477089585736,groups_010011
66,125,1.848468524714808,0.1,0.01,1.0236138340551406,groups_010011
67,126,1.8665692421362112,0.1,0.01,1.028158458066173,groups_010011
68,127,1.860667979624624,0.1,0.003,1.0420696249930188,groups_010011
69,129,1.865153537148727,0.1,0.003,1.0585212500300258,groups_010011
70,130,1.837720256951059,0.1,0.01,1.0332166249863803,groups_010011
71,133,1.8431887789721664,0.1,0.003,1.0217736249323934,groups_010011
72,135,1.855940651161772,0.1,0.003,1.0195937079843134,groups_010011
73,137,1.8478834710798455,0.1,0.003,1.023690624977462,groups_010011
74,138,1.894982752235824,0.1,0.003,1.0630636250134555,groups_010011
75,139,1.904838693793132,0.1,0.003,1.024330500047654,groups_010011
76,140,1.8946788651431712,0.1,0.003,1.039435625076294,groups_010011
77,141,1.8898519031782064,0.1,0.003,1.013758582994342,groups_010011
78,142,1.8971863875920256,0.1,0.003,1.0201320839114487,groups_010011
79,144,1.8563808556682184,0.1,0.003,1.0271202499279752,groups_010011
80,145,1.885482314952203,0.1,0.003,1.036075042095035,groups_010011
81,146,1.8698788427175437,0.1,0.003,1.0362531250575555,groups_010011
82,147,1.878043241520791,0.1,0.003,1.0227194170001894,groups_010011
83,148,1.8749859975670076,0.1,0.003,1.0359272089553997,groups_010011
84,149,1.8781787674722492,0.1,0.003,1.038217541994527,groups_010011
85,150,1.8707860353994552,0.1,0.003,1.042701291968115,groups_010011
86,151,1.8544068496915376,0.1,0.003,1.0481767499586567,groups_010011
87,153,1.8776223771747884,0.1,0.003,1.0253432500176132,groups_010011
88,154,1.8856864766969863,0.1,0.003,1.028831125004217,groups_010011
89,158,1.8885267080222392,0.1,0.003,1.0318213329883292,groups_010011
90,160,1.8797430299889115,0.0316227766016837,0.001,1.0139323340263218,groups_010011
91,165,1.8898575478921096,0.1,0.003,1.0370562090538442,groups_010011
92,166,1.884352839250807,0.1,0.003,1.061335833044723,groups_010011
93,167,1.8814234469050009,0.1,0.003,1.0283869580598548,groups_010011
94,169,1.832182867904015,0.1,0.003,1.03235991706606,groups_010011
95,170,1.850698978450393,0.1,0.01,1.031490624998696,groups_010011
96,171,1.8601643713010223,0.1,0.01,1.0283436250174418,groups_010011
97,172,1.859331336560318,0.1,0.01,1.023948457906954,groups_010011
98,173,1.849603084467029,0.0316227766016837,0.01,1.03155595890712,groups_010011
99,174,1.8627290035327744,0.0316227766016837,0.001,1.0313886670628565,groups_010011
100,176,1.866121136044403,0.0316227766016837,0.003,1.0183865419821814,groups_010011
101,178,1.8687061033613075,0.0316227766016837,0.003,1.0359767909394575,groups_010011
102,181,1.8128702099342455,0.0031622776601683,0.0003,1.0240890409331769,groups_010011
103,183,1.8070670280594932,0.0031622776601683,0.0003,1.0392800830304625,groups_010011
104,185,1.805628857341243,0.0031622776601683,0.0003,1.0339445419376716,groups_010011
105,186,1.7938296751278238,0.0031622776601683,0.0003,1.064089332940057,groups_010011
106,188,1.7765878493279252,0.0031622776601683,0.0003,1.0325515830190852,groups_010011
107,190,1.7738174584608533,0.0031622776601683,0.0003,1.034778791014105,groups_010011
108,191,1.807612460398712,0.0031622776601683,0.0003,1.0199159169569612,groups_010011
109,192,1.7857165240438566,0.0031622776601683,0.0003,1.0226617499720303,groups_010011
110,193,1.8037277396397795,0.0031622776601683,0.0003,1.014935249928385,groups_010011
111,195,1.8093939791756704,0.0031622776601683,0.0003,1.0354475829517469,groups_010011
112,198,1.805221836471894,0.0031622776601683,0.0003,1.0213706670328977,groups_010011
113,199,1.7879718838198055,0.0031622776601683,0.0003,1.0623511669691652,groups_010011
114,200,1.8030719602858432,0.0031622776601683,0.0003,1.0682627089554444,groups_010011
115,201,1.8090514399406472,0.0031622776601683,0.0003,1.024950374965556,groups_010011
1,1,1.5729006669165908,0.0031622776601683,0.001,1.0019915839657187,groups_011001
2,2,1.5973697521690369,0.0316227766016837,0.003,1.0357037089997905,groups_011001
3,3,1.550818166419604,0.01,0.003,1.0094744160305709,groups_011001
4,5,1.609259809234898,0.0031622776601683,0.001,0.9898900419939308,groups_011001
5,6,1.6099014925877857,0.0316227766016837,0.003,1.01422300003469,groups_011001
6,7,1.615391933676554,0.0316227766016837,0.003,0.9974159579724072,groups_011001
7,8,1.6162411969671218,0.0316227766016837,0.003,1.0294223750242963,groups_011001
8,9,1.6098852037651994,0.0316227766016837,0.003,1.04168975003995,groups_011001
9,12,1.5963402511653373,0.01,0.003,1.0050416250014678,groups_011001
10,13,1.6117845224409055,0.0031622776601683,0.001,1.0070305420085788,groups_011001
11,14,1.6073196499964455,0.0316227766016837,0.003,1.0126375840045512,groups_011001
12,15,1.5932065789984402,0.01,0.003,1.01279649999924,groups_011001
13,16,1.6008099948884675,0.0316227766016837,0.003,1.0497311659855768,groups_011001
14,17,1.6004060340326112,0.0316227766016837,0.003,1.0779639999382198,groups_011001
15,18,1.61078906513221,0.0316227766016837,0.003,1.002865834045224,groups_011001
16,19,1.6195253358133002,0.0316227766016837,0.003,1.0262282500043511,groups_011001
17,21,1.6397548249456286,0.0316227766016837,0.003,1.0170521249528974,groups_011001
18,22,1.6213808718904814,0.0316227766016837,0.003,1.0429854590911418,groups_011001
19,23,1.5746998977456703,0.0031622776601683,0.001,1.0124272909015417,groups_011001
20,24,1.5991740737884,0.0031622776601683,0.001,1.0201983340084553,groups_011001
21,25,1.6094702798342078,0.01,0.003,1.0483704999787733,groups_011001
22,26,1.6161815930094428,0.0031622776601683,0.001,1.0129292090423403,groups_011001
23,27,1.6113697789807409,0.0031622776601683,0.001,1.0069709590170532,groups_011001
24,28,1.5982815713161995,0.01,0.003,1.0242051670793444,groups_011001
25,29,1.6015721059021124,0.0316227766016837,0.003,1.0118463339749724,groups_011001
26,30,1.6088862035549574,0.0316227766016837,0.003,1.0107828329782933,groups_011001
27,32,1.608724318262776,0.0031622776601683,0.001,0.998630875023082,groups_011001
28,34,1.605711767097962,0.0316227766016837,0.003,1.0017302910564467,groups_011001
29,36,1.5998562337472109,0.0316227766016837,0.003,1.0146412500180304,groups_011001
30,37,1.600488963459478,0.0316227766016837,0.003,1.0071320839924738,groups_011001
31,38,1.5954565981693771,0.01,0.003,1.0065340410219503,groups_011001
32,40,1.612294879329229,0.01,0.003,1.0152233329135925,groups_011001
33,41,1.5710557724323142,0.0031622776601683,0.001,1.0134586670901626,groups_011001
34,43,1.618184053597816,0.01,0.003,1.006564375013113,groups_011001
35,44,1.6268055881213537,0.01,0.003,0.9867985839955508,groups_011001
36,45,1.6240592739102402,0.01,0.003,1.037283124984242,groups_011001
37,46,1.629107337559368,0.01,0.003,1.0385368339484558,groups_011001
38,49,1.626931532690984,0.01,0.003,1.000013874960132,groups_011001
39,50,1.62547736902352,0.01,0.003,1.00775683298707,groups_011001
40,51,1.6117380847650256,0.01,0.003,0.99761199997738,groups_011001
41,52,1.6123138086643345,0.01,0.003,1.008520417031832,groups_011001
42,53,1.613195779993372,0.01,0.003,1.0164466670248655,groups_011001
43,54,1.6114396115173837,0.01,0.003,1.0383275410858914,groups_011001
44,55,1.611651961959262,0.01,0.003,1.002821333007887,groups_011001
45,56,1.6005240978178126,0.01,0.003,1.0219715420389548,groups_011001
46,58,1.6501651743066097,0.01,0.003,1.005491957999766,groups_011001
47,59,1.6554627485540334,0.01,0.003,1.008710041991435,groups_011001
48,60,1.6484492389773613,0.01,0.003,1.0089971250854433,groups_011001
49,101,1.6520447043953,0.01,0.003,1.0299194579711184,groups_011001
50,102,1.6544034222996111,0.01,0.003,1.0050250840140509,groups_011001
51,104,1.6628937755356694,0.01,0.003,1.00995370792225,groups_011001
52,106,1.641390236975898,0.01,0.003,1.0221937079913914,groups_011001
53,108,1.6458677891380926,0.01,0.003,1.021684749983251,groups_011001
54,109,1.6065593486379384,0.01,0.003,1.012747542001307,groups_011001
55,110,1.6565226327743507,0.01,0.003,1.0093149590538817,groups_011001
56,112,1.6486861068418457,0.01,0.003,1.0193674160400406,groups_011001
57,113,1.6913691273080356,0.01,0.003,1.0106185419717804,groups_011001
58,115,1.69308146262559,0.01,0.003,1.0198955420637503,groups_011001
59,116,1.6464597926067055,0.01,0.003,1.0113472080556676,groups_011001
60,118,1.684922782602743,0.01,0.003,1.0257789170136675,groups_011001
61,119,1.6620398194332244,0.01,0.003,1.0106751250568775,groups_011001
62,120,1.7009872228573704,0.01,0.003,1.0046701249666512,groups_011001
63,121,1.701296010469215,0.01,0.003,1.0146008339943364,groups_011001
64,122,1.6864142329515976,0.01,0.003,1.0630604999605566,groups_011001
65,124,1.7125043511086395,0.01,0.003,1.0041480410145596,groups_011001
66,125,1.7156253408555513,0.01,0.003,0.9951559170149268,groups_011001
67,126,1.7006931052889616,0.01,0.003,1.020465457928367,groups_011001
68,127,1.719989534236218,0.01,0.003,1.0249133330071345,groups_011001
69,129,1.7104154812644905,0.01,0.003,1.0094258330063894,groups_011001
70,130,1.702251831520873,0.01,0.003,1.0068810830125583,groups_011001
71,133,1.7062243398033827,0.01,0.003,1.0212689170148224,groups_011001
72,135,1.6958924465621692,0.01,0.003,1.0167552080238238,groups_011001
73,137,1.6871842877967576,0.01,0.003,1.0045986670302227,groups_011001
74,138,1.7228528781892445,0.01,0.003,1.0069063330302015,groups_011001
75,139,1.7444224518406248,0.01,0.003,1.0200458340113985,groups_011001
76,140,1.731628507584684,0.01,0.003,1.0063737500458956,groups_011001
77,141,1.7243409916505523,0.01,0.003,1.042856749962084,groups_011001
78,142,1.7397564710127682,0.01,0.003,1.0216905829729512,groups_011001
79,144,1.709712004992979,0.01,0.003,1.030572040937841,groups_011001
80,145,1.709327852972415,0.01,0.003,1.0321033750660715,groups_011001
81,146,1.7261219555178424,0.01,0.003,1.004091375041753,groups_011001
82,147,1.713022339770003,0.01,0.003,1.0172272500349209,groups_011001
83,148,1.719104039840213,0.01,0.003,1.0154094999888912,groups_011001
84,149,1.718849327149042,0.01,0.003,1.0294452080270275,groups_011001
85,150,1.723433126263315,0.01,0.003,1.0050208329921588,groups_011001
86,151,1.7148987942965892,0.01,0.003,1.0080034169368446,groups_011001
87,153,1.712294743043928,0.01,0.003,1.0544518750393763,groups_011001
88,154,1.7080854900857847,0.01,0.003,1.0204599580029026,groups_011001
89,158,1.7146787175667937,0.01,0.003,1.017164624994621,groups_011001
90,160,1.7072385573020978,0.01,0.003,1.0351971660275012,groups_011001
91,165,1.720365238657,0.01,0.003,1.0122405419824645,groups_011001
92,166,1.72029014596053,0.01,0.003,1.0176592499483377,groups_011001
93,167,1.7252545024347046,0.01,0.003,1.0266187500674278,groups_011001
94,169,1.6849592707036212,0.01,0.003,1.0087179580004886,groups_011001
95,170,1.70768042463697,0.0031622776601683,0.001,1.0192993329837918,groups_011001
96,171,1.7087228821302696,0.01,0.003,1.019069124944508,groups_011001
97,172,1.71475784113306,0.0031622776601683,0.001,1.005082874908112,groups_011001
98,173,1.7041920946649352,0.0031622776601683,0.001,1.0756335420301184,groups_011001
99,174,1.7158118237670148,0.0031622776601683,0.001,1.026622958946973,groups_011001
100,176,1.705636027083449,0.0031622776601683,0.001,1.0239721670513973,groups_011001
101,178,1.7081412808087284,0.001,0.001,1.0096897908952087,groups_011001
102,181,1.6544475212909378,0.0031622776601683,0.001,1.0010854580905288,groups_011001
103,183,1.6899207507663545,0.0031622776601683,0.001,1.009396750014275,groups_011001
104,185,1.6581874890120347,0.0031622776601683,0.001,1.0158225839259103,groups_011001
105,186,1.661123713826878,0.0031622776601683,0.001,1.01349433301948,groups_011001
106,188,1.639976106446702,0.0031622776601683,0.001,1.016200166894123,groups_011001
107,190,1.622404246397319,0.0001,0.0003,1.0103727499954402,groups_011001
108,191,1.651107179820542,0.001,0.001,1.0042560420697555,groups_011001
109,192,1.6639937167156555,0.001,0.001,1.0329574170755222,groups_011001
110,193,1.6612342014224903,0.001,0.001,1.0065489170374349,groups_011001
111,195,1.6718575877640869,0.001,0.001,1.044010082958266,groups_011001
112,198,1.6654856048058944,0.001,0.001,1.0008725830120966,groups_011001
113,199,1.6710687007548772,0.001,0.001,1.0157094169408083,groups_011001
114,200,1.6523215811406196,0.001,0.001,1.0065416250145065,groups_011001
115,201,1.6692424728790831,0.001,0.001,1.0035440829815343,groups_011001
1,1,1.640877432831308,0.1,0.003,1.0090911249862984,groups_011010
2,2,1.6392641831009724,0.3162277660168379,0.01,1.0509622920071706,groups_011010
3,3,1.6132373715655952,0.1,0.003,1.0206085419049489,groups_011010
4,5,1.6505755205189807,0.1,0.003,1.00801958295051,groups_011010
5,6,1.6504484891850797,0.1,0.003,1.0083673330955207,groups_011010
6,7,1.6403813114288652,0.1,0.003,1.008885582908988,groups_011010
7,8,1.6455910370004203,0.1,0.003,1.018780583050102,groups_011010
8,9,1.651532753308431,0.1,0.003,1.010151332942769,groups_011010
9,12,1.6208706578397367,0.1,0.003,1.0108927919063715,groups_011010
10,13,1.633585293683015,0.1,0.003,1.0110669169807809,groups_011010
11,14,1.6333912284022742,0.1,0.003,1.015502291964367,groups_011010
12,15,1.6377318393571598,0.1,0.003,0.9943922919919714,groups_011010
13,16,1.6337887379020488,0.1,0.003,0.99868504202459,groups_011010
14,17,1.6360064103442882,0.1,0.003,1.0333455000072718,groups_011010
15,18,1.6372747755813677,0.1,0.003,1.012675084057264,groups_011010
16,19,1.6329682804604444,0.1,0.003,1.0411792499944568,groups_011010
17,21,1.624329001311575,0.1,0.003,1.0131907920585943,groups_011010
18,22,1.6426694483265314,0.1,0.003,1.0079986669588834,groups_011010
19,23,1.612347829894945,0.0316227766016837,0.003,1.01472120906692,groups_011010
20,24,1.6621853837932803,0.1,0.003,1.0156547909136862,groups_011010
21,25,1.6518620089597846,0.1,0.003,1.0218014169950038,groups_011010
22,26,1.6649040955620078,0.1,0.003,1.0073487499030307,groups_011010
23,27,1.6373291752465569,0.3162277660168379,0.01,1.018139708088711,groups_011010
24,28,1.6566989275254205,0.1,0.003,1.0152898749802262,groups_011010
25,29,1.6454392776179358,0.1,0.003,1.0192229999229312,groups_011010
26,30,1.659011596957097,0.1,0.003,1.0024465420283375,groups_011010
27,32,1.6556332362742778,0.1,0.003,1.0047065409598872,groups_011010
28,34,1.6551707247269545,0.1,0.003,1.0145941670052707,groups_011010
29,36,1.662015506994823,0.1,0.003,1.0092893750406802,groups_011010
30,37,1.6462729692809652,0.1,0.003,1.0049539169995114,groups_011010
31,38,1.6551012488611487,0.1,0.003,1.0221316249808297,groups_011010
32,40,1.6585113469591075,0.1,0.003,1.006055042031221,groups_011010
33,41,1.6206523445661354,0.1,0.003,0.9951217499328776,groups_011010
34,43,1.668982364038936,0.1,0.003,1.0240699589485305,groups_011010
35,44,1.66490130618038,0.1,0.003,1.01896212506108,groups_011010
36,45,1.665520155110695,0.1,0.003,1.0222563749412077,groups_011010
37,46,1.6617100329079948,0.1,0.003,1.01492624997627,groups_011010
38,49,1.6752834130953442,0.1,0.003,1.0444676249753684,groups_011010
39,50,1.6789691284120631,0.1,0.003,1.0228029999416322,groups_011010
40,51,1.6567710594495826,0.1,0.003,1.019627625006251,groups_011010
41,52,1.6496758832285123,0.1,0.003,1.024917875067331,groups_011010
42,53,1.647877167945297,0.1,0.003,1.0189274579752237,groups_011010
43,54,1.6492954179460435,0.1,0.003,1.0141422500601038,groups_011010
44,55,1.650010056967652,0.1,0.003,1.0176515830680728,groups_011010
45,56,1.6511554012229648,0.1,0.003,1.0116909999633208,groups_011010
46,58,1.677940854275016,0.1,0.003,1.014908750075847,groups_011010
47,59,1.676639948675802,0.1,0.003,1.019063749932684,groups_011010
48,60,1.6797143294758436,0.1,0.003,1.0141301250550896,groups_011010
49,101,1.6829316550749474,0.1,0.003,1.0145816250005737,groups_011010
50,102,1.6824476907619896,0.1,0.003,1.0280859579797834,groups_011010
51,104,1.6940873240773917,0.1,0.003,1.0110486670164391,groups_011010
52,106,1.6981385193729082,0.1,0.003,1.0159457909176126,groups_011010
53,108,1.6466782745897424,0.1,0.003,1.0238508749753237,groups_011010
54,109,1.6529690735247764,0.1,0.003,1.0201906668953598,groups_011010
55,110,1.712793287058111,0.1,0.003,1.0206985829863695,groups_011010
56,112,1.7101620334953382,0.1,0.003,1.0078135000076145,groups_011010
57,113,1.7169793551928698,0.1,0.003,1.025462209014222,groups_011010
58,115,1.6874099227156434,0.1,0.003,1.0292236669920385,groups_011010
59,116,1.6948004365594582,0.1,0.003,1.0185531250899658,groups_011010
60,118,1.7093417967498423,0.1,0.003,1.038296707905829,groups_011010
61,119,1.7100541110546217,0.1,0.003,1.0170648749917746,groups_011010
62,120,1.7031905522677329,0.1,0.003,1.0099472920410335,groups_011010
63,121,1.7028669605909657,0.1,0.003,1.004911542055197,groups_011010
64,122,1.684151265363352,0.1,0.003,1.0197321249870583,groups_011010
65,124,1.694561370113459,0.1,0.003,1.0194374580169097,groups_011010
66,125,1.694340123656445,0.1,0.003,1.020729542011395,groups_011010
67,126,1.6910682647868895,0.1,0.003,1.0239123749779535,groups_011010
68,127,1.6917064810300972,0.1,0.003,1.031695874989964,groups_011010
69,129,1.6970735479240868,0.1,0.003,1.0124531249748543,groups_011010
70,130,1.6814504887389112,0.1,0.003,1.01853195799049,groups_011010
71,133,1.6764533858297437,0.1,0.003,1.0129201249219475,groups_011010
72,135,1.6864832016100642,0.1,0.003,1.0141052500111982,groups_011010
73,137,1.679296038625767,0.3162277660168379,0.01,1.0112339170882478,groups_011010
74,138,1.690981729211234,0.1,0.003,1.0196017919806764,groups_011010
75,139,1.7256071279256948,0.3162277660168379,0.01,1.0145236660027876,groups_011010
76,140,1.7249125226796624,0.1,0.003,1.0446977090323344,groups_011010
77,141,1.7122358917697516,0.1,0.003,1.077416667016223,groups_011010
78,142,1.7069419137323183,0.1,0.003,1.023606540984474,groups_011010
79,144,1.68316422514675,0.1,0.003,1.0350672920467332,groups_011010
80,145,1.715338404310069,0.1,0.003,1.0240789159433916,groups_011010
81,146,1.7120363529989988,0.1,0.003,1.0247028329176828,groups_011010
82,147,1.7208108744286883,0.1,0.003,1.048502416932024,groups_011010
83,148,1.7189082757504928,0.1,0.003,1.0283348329830917,groups_011010
84,149,1.715670077938677,0.1,0.003,1.0065149170113727,groups_011010
85,150,1.7027984610756826,0.1,0.003,1.092522667022422,groups_011010
86,151,1.7035785086462492,0.1,0.003,1.0042583339381963,groups_011010
87,153,1.7167033036718349,0.1,0.003,1.0244623339967802,groups_011010
88,154,1.727291671252699,0.1,0.003,1.0116617500316352,groups_011010
89,158,1.7301610574198856,0.1,0.003,1.0263694579480216,groups_011010
90,160,1.715865459600926,0.1,0.003,1.0223652079002932,groups_011010
91,165,1.7271300743820943,0.1,0.003,1.0185280829900876,groups_011010
92,166,1.730928862878846,0.1,0.003,1.0182108749868348,groups_011010
93,167,1.702532377808222,0.1,0.003,1.0413529170909896,groups_011010
94,169,1.6912615520134764,0.1,0.003,1.008695791941136,groups_011010
95,170,1.7078877573275764,0.1,0.003,1.013489207951352,groups_011010
96,171,1.7047764387400457,0.1,0.003,1.0082108329515904,groups_011010
97,172,1.708064547016684,0.1,0.003,1.0173287080833688,groups_011010
98,173,1.7055014618580415,0.1,0.003,0.9989482919918372,groups_011010
99,174,1.6951697473947855,0.1,0.003,1.0092923330375925,groups_011010
100,176,1.7035421343979584,0.1,0.003,1.0101113331038505,groups_011010
101,178,1.7030154734301692,0.1,0.003,1.0118841249495745,groups_011010
102,181,1.6898811184533358,0.1,0.003,1.0119214169681072,groups_011010
103,183,1.67584006879693,0.1,0.003,1.0697893330361694,groups_011010
104,185,1.6633143225571263,0.1,0.003,1.1854792920639738,groups_011010
105,186,1.6767289098685354,0.1,0.003,1.0313378749415278,groups_011010
106,188,1.67578845108005,0.1,0.003,1.044874291983433,groups_011010
107,190,1.6859399913826807,0.1,0.003,1.0198292919667438,groups_011010
108,191,1.683440951178515,0.1,0.003,0.9834943749010564,groups_011010
109,192,1.6809485244557325,0.1,0.003,0.9849480000557378,groups_011010
110,193,1.6842459254730977,0.1,0.003,1.0109925420256332,groups_011010
111,195,1.6773606354108006,0.1,0.003,1.0196015000110492,groups_011010
112,198,1.6814359507999843,0.1,0.003,1.0092150830896571,groups_011010
113,199,1.6833022083739353,0.1,0.003,0.996370124979876,groups_011010
114,200,1.6830718167274754,0.1,0.003,0.9958309170324356,groups_011010
115,201,1.659626971636852,0.1,0.003,0.9949120419332758,groups_011010
1,1,1.895832749515972,0.001,0.0003,0.9307824580464512,groups_001001
2,2,1.9087537124987397,0.001,0.0003,0.948859457974322,groups_001001
3,3,1.85450410935052,0.01,0.001,0.9647544160252436,groups_001001
4,5,1.923247761457663,0.001,0.0003,0.953310750075616,groups_001001
5,6,1.9192848257901212,0.001,0.0003,0.9243639579508454,groups_001001
6,7,1.9317426297627331,0.001,0.0003,0.9409367920598016,groups_001001
7,8,1.9248460639557172,0.001,0.0003,0.9219614170724526,groups_001001
8,9,1.9058080160788649,0.001,0.0003,1.0029437079792842,groups_001001
9,12,1.9155277583701624,0.0031622776601683,0.0003,0.9404885419644416,groups_001001
10,13,1.9334056189156437,0.001,0.0003,0.9299320830032228,groups_001001
11,14,1.9261574016666776,0.001,0.0003,0.9560599169926718,groups_001001
12,15,1.9248755034760825,0.001,0.0003,0.9297164999879896,groups_001001
13,16,1.91522133828825,0.001,0.0003,0.9243885410251096,groups_001001
14,17,1.9275746208799471,0.001,0.0003,0.9236943749710916,groups_001001
15,18,1.922329996839513,0.001,0.0003,0.9285212919348852,groups_001001
16,19,1.9311397580416387,0.001,0.0003,0.9232306249905378,groups_001001
